40,710,84,36
40,710,85,108
40,710,86,147
40,711,81,41
40,711,82,37
40,711,83,228
40,711,84,107
40,711,85,34
40,712,81,37
40,712,82,135
40,712,83,207
40,712,84,43
40,712,85,19
40,712,86,4
40,713,79,5
40,713,80,5
40,713,84,31
40,713,85,15
40,714,77,4
40,714,78,5
40,714,79,9
40,714,80,37
40,714,81,34
40,714,82,7
40,714,83,13
40,714,84,25
40,714,85,97
40,715,80,21
40,715,81,8
40,715,82,171
40,715,83,175
40,715,84,32
40,716,81,10
40,716,82,55
40,716,83,149
40,717,79,44
40,717,80,28
40,717,81,180
40,718,76,2
40,718,77,2
40,718,78,4
40,718,79,36
40,718,80,6
40,718,81,6
40,718,82,6
40,719,79,4
40,719,80,7
40,719,81,151
40,720,78,4
40,720,79,24
40,720,80,6
40,720,81,7
40,721,78,40
40,721,79,160
40,721,80,177
40,723,75,3
40,723,76,7
40,723,77,40
40,723,78,39
40,723,79,112
40,724,78,5
40,726,75,5
40,726,76,3
40,727,74,4
40,727,75,7
40,727,76,37
40,731,73,6
40,731,74,4
41,693,87,29
41,694,87,19
41,695,87,5
41,696,87,4
41,697,86,4
41,697,87,4
41,698,83,3
41,698,84,4
41,698,86,4
41,698,87,5
41,699,86,5
41,699,87,4
41,700,85,6
41,700,86,7
41,701,85,6
41,701,86,14
41,701,87,31
41,702,83,2
41,702,84,3
41,702,85,2
41,702,86,6
41,702,87,24
41,703,86,179
41,703,87,187
41,704,80,3
41,704,81,4
41,704,83,4
41,704,84,5
41,704,85,5
41,704,86,179
41,704,87,130
41,704,88,5
41,705,81,5
41,705,82,40
41,705,83,40
41,705,84,12
41,705,85,7
41,705,86,37
41,705,87,159
41,705,88,3
41,706,81,5
41,706,82,7
41,706,83,7
41,706,86,36
41,706,87,168
41,706,88,6
41,707,82,33
41,707,83,16
41,707,84,206
41,707,85,188
41,707,86,183
41,707,87,197
41,707,88,5
41,708,81,3
41,708,82,5
41,708,83,5
41,708,84,13
41,708,85,180
41,708,86,35
41,708,87,12
41,708,88,16
41,709,80,37
41,709,81,37
41,709,82,29
41,709,83,207
41,709,84,26
41,709,85,186
41,709,86,185
41,709,87,10
41,709,88,5
41,710,82,8
41,710,83,197
41,710,84,100
41,710,85,195
41,710,86,177
41,710,87,10
41,711,81,5
41,711,82,16
41,711,83,202
41,711,84,66
41,711,85,176
41,711,86,9
41,711,87,13
41,712,82,17
41,712,83,169
41,712,84,36
41,712,85,9
41,712,86,13
41,712,87,15
41,713,80,5
41,713,81,5
41,713,82,4
41,713,83,177
41,713,84,36
41,713,85,5
41,713,86,4
41,714,77,4
41,714,78,5
41,714,79,38
41,714,80,47
41,714,81,172
41,714,82,31
41,714,83,186
41,714,84,192
41,714,85,153
41,714,86,5
41,715,77,6
41,715,78,8
41,715,79,34
41,715,80,5
41,715,81,8
41,715,82,21
41,715,83,68
41,715,84,7
41,715,85,5
41,716,76,4
41,716,77,5
41,716,78,28
41,716,79,37
41,716,80,5
41,716,81,8
41,716,82,222
41,716,83,213
41,716,84,36
41,716,85,3
41,717,80,100
41,717,81,197
41,717,82,3
41,717,84,3
41,718,76,5
41,718,77,30
41,718,78,38
41,718,79,35
41,718,80,97
41,718,81,186
41,718,82,156
41,718,83,35
41,719,81,168
41,719,82,158
41,720,79,6
41,720,80,14
41,720,81,176
41,720,82,179
41,721,79,173
41,721,80,17
41,721,81,33
41,721,82,3
41,722,79,183
41,722,80,13
41,722,81,3
41,723,76,37
41,723,77,41
41,723,78,190
41,723,79,184
41,723,80,34
41,723,81,28
41,724,76,38
41,724,77,30
41,724,78,185
41,724,79,13
41,724,80,6
41,725,79,5
41,726,76,34
41,727,73,5
41,727,74,5
41,727,75,37
41,727,76,39
41,727,77,185
41,727,78,6
41,728,77,3
41,728,78,3
41,731,72,5
41,731,73,6
41,731,74,40
41,731,75,37
41,731,76,5
41,732,73,5
41,732,74,20
41,732,75,14
42,691,88,5
42,692,88,5
42,692,89,4
42,694,87,10
42,694,88,6
42,695,87,5
42,695,88,5
42,696,83,4
42,696,87,5
42,696,88,13
42,697,83,4
42,697,84,34
42,697,85,36
42,697,86,5
42,697,87,5
42,697,88,6
42,698,84,4
42,698,85,4
42,698,86,3
42,698,87,7
42,698,88,42
42,699,84,2
42,699,85,4
42,699,87,3
42,699,88,2
42,700,85,5
42,700,86,6
42,700,87,8
42,700,88,81
42,701,84,5
42,701,85,4
42,701,86,155
42,701,87,194
42,701,88,33
42,702,84,5
42,702,85,5
42,702,86,5
42,702,87,35
42,702,88,173
42,703,81,8
42,703,82,38
42,703,83,4
42,703,84,5
42,703,85,5
42,703,86,28
42,703,87,35
42,703,88,10
42,704,80,3
42,704,81,25
42,704,82,5
42,704,83,5
42,704,84,6
42,704,85,12
42,704,86,34
42,704,87,34
42,704,88,33
42,704,89,97
42,705,79,4
42,705,80,4
42,705,81,39
42,705,82,36
42,705,83,11
42,705,84,13
42,705,85,33
42,705,86,196
42,705,87,192
42,705,88,79
42,705,89,5
42,706,81,39
42,706,82,31
42,706,83,177
42,706,84,200
42,706,85,37
42,706,86,189
42,706,87,63
42,706,88,73
42,706,89,196
42,707,81,4
42,707,82,5
42,707,83,8
42,707,84,187
42,707,85,35
42,707,86,184
42,707,87,34
42,707,88,10
42,707,89,54
42,708,81,4
42,708,82,5
42,708,83,14
42,708,84,197
42,708,85,173
42,708,86,8
42,708,87,188
42,708,88,179
42,708,89,165
42,709,78,5
42,709,79,7
42,709,80,17
42,709,81,31
42,709,82,137
42,709,83,180
42,709,84,58
42,709,85,194
42,709,86,152
42,709,87,188
42,709,88,112
42,709,89,11
42,710,80,37
42,710,81,12
42,710,82,182
42,710,83,189
42,710,84,150
42,710,85,189
42,710,86,14
42,710,87,186
42,710,88,220
42,710,89,2
42,711,80,4
42,711,82,11
42,711,83,160
42,711,84,170
42,711,85,179
42,711,86,178
42,711,87,183
42,711,88,195
42,711,89,3
42,712,79,3
42,712,80,4
42,712,81,5
42,712,82,6
42,712,83,217
42,712,84,111
42,712,85,66
42,712,86,177
42,712,87,195
42,712,88,4
42,713,76,3
42,713,78,35
42,713,79,35
42,713,80,6
42,713,81,7
42,713,82,13
42,713,83,235
42,713,84,5
42,713,85,102
42,713,86,155
42,713,87,7
42,713,88,11
42,714,76,2
42,714,79,5
42,714,80,12
42,714,81,184
42,714,82,36
42,714,83,173
42,714,84,12
42,714,85,31
42,714,86,186
42,714,87,163
42,715,78,42
42,715,79,102
42,715,80,155
42,715,81,14
42,715,82,173
42,715,83,199
42,715,84,7
42,715,85,6
42,715,86,4
42,716,76,7
42,716,77,37
42,716,78,39
42,716,79,9
42,716,80,11
42,716,81,144
42,716,82,35
42,716,83,48
42,716,84,53
42,716,85,198
42,716,86,177
42,717,76,5
42,717,78,6
42,717,80,5
42,717,81,38
42,717,82,35
42,717,83,27
42,717,84,181
42,717,85,146
42,718,76,4
42,718,77,30
42,718,78,39
42,718,79,5
42,718,80,13
42,718,81,190
42,718,82,195
42,718,83,29
42,718,84,205
42,718,85,6
42,719,76,5
42,719,77,40
42,719,78,67
42,719,79,175
42,719,80,171
42,719,81,188
42,719,82,30
42,719,83,6
42,719,84,156
42,720,74,4
42,720,78,4
42,720,79,5
42,720,80,61
42,720,81,201
42,720,82,66
42,720,83,4
42,720,84,4
42,721,74,3
42,721,75,6
42,721,76,5
42,721,78,3
42,721,79,3
42,721,80,32
42,721,81,31
42,721,82,7
42,721,83,7
42,722,73,2
42,722,74,7
42,722,75,20
42,722,76,37
42,722,77,4
42,722,78,5
42,722,79,7
42,722,80,2
42,723,77,4
42,723,78,5
42,723,79,31
42,723,80,32
42,723,81,6
42,723,82,12
42,724,73,4
42,724,74,6
42,724,75,22
42,724,76,35
42,724,77,10
42,724,78,194
42,724,79,40
42,724,80,24
42,725,75,39
42,725,76,7
42,725,77,6
42,725,78,10
42,725,79,34
42,725,80,148
42,725,81,179
42,726,80,6
42,727,73,6
42,727,74,39
42,727,75,38
42,727,76,14
42,727,77,189
42,727,78,164
42,727,79,78
42,728,76,4
42,728,77,5
42,728,78,34
42,728,79,5
42,731,73,31
42,731,74,36
42,731,75,12
42,731,76,13
42,731,77,7
42,732,73,41
42,732,74,42
42,732,75,194
42,732,76,199
42,732,77,161
42,734,74,3
42,734,75,5
42,735,74,5
42,735,75,5
43,689,88,4
43,691,88,4
43,691,89,6
43,691,90,7
43,692,88,6
43,692,89,8
43,692,90,29
43,693,90,11
43,694,87,5
43,694,88,9
43,694,89,183
43,694,90,8
43,695,88,7
43,695,89,112
43,696,86,5
43,696,87,5
43,696,88,41
43,696,89,190
43,696,90,1
43,697,83,4
43,697,84,36
43,697,85,8
43,697,86,7
43,697,87,7
43,697,88,41
43,697,89,185
43,698,85,8
43,698,86,13
43,698,87,14
43,698,88,124
43,698,89,177
43,699,85,6
43,699,86,6
43,699,87,36
43,699,88,27
43,699,89,184
43,700,84,5
43,700,85,6
43,700,86,26
43,700,87,34
43,700,88,177
43,700,89,4
43,701,82,40
43,701,83,5
43,701,84,6
43,701,85,7
43,701,86,6
43,701,87,33
43,701,88,13
43,701,89,137
43,702,82,37
43,702,83,5
43,702,84,4
43,702,85,8
43,702,86,34
43,702,87,34
43,702,88,16
43,702,89,181
43,703,82,38
43,703,83,7
43,703,84,5
43,703,85,28
43,703,86,39
43,703,87,111
43,703,88,186
43,703,89,198
43,704,80,4
43,704,81,5
43,704,82,31
43,704,83,39
43,704,84,82
43,704,85,36
43,704,86,36
43,704,87,10
43,704,88,208
43,704,89,193
43,704,90,114
43,705,80,5
43,705,81,36
43,705,82,25
43,705,83,194
43,705,84,10
43,705,85,83
43,705,86,198
43,705,87,178
43,705,88,200
43,705,89,172
43,705,90,3
43,706,80,38
43,706,81,7
43,706,82,6
43,706,83,179
43,706,84,120
43,706,85,166
43,706,86,191
43,706,87,7
43,706,88,191
43,706,89,184
43,706,90,129
43,707,80,40
43,707,81,6
43,707,82,7
43,707,83,50
43,707,84,35
43,707,85,6
43,707,86,13
43,707,87,122
43,707,88,215
43,707,89,129
43,707,90,4
43,708,78,3
43,708,79,38
43,708,80,42
43,708,81,5
43,708,82,7
43,708,83,19
43,708,84,175
43,708,85,11
43,708,86,13
43,708,87,195
43,708,88,171
43,708,89,141
43,708,90,42
43,709,78,5
43,709,79,39
43,709,80,13
43,709,81,6
43,709,82,13
43,709,83,93
43,709,84,196
43,709,85,199
43,709,86,97
43,709,87,186
43,709,88,87
43,709,89,201
43,709,90,177
43,710,79,6
43,710,80,14
43,710,81,7
43,710,82,149
43,710,83,185
43,710,84,13
43,710,85,162
43,710,86,209
43,710,87,191
43,710,88,137
43,710,89,112
43,710,90,4
43,711,79,6
43,711,80,6
43,711,81,6
43,711,82,38
43,711,83,24
43,711,84,13
43,711,85,171
43,711,86,169
43,711,87,64
43,711,88,6
43,711,89,4
43,711,90,2
43,712,77,3
43,712,79,5
43,712,80,5
43,712,81,6
43,712,82,39
43,712,83,11
43,712,84,40
43,712,85,193
43,712,86,16
43,712,87,22
43,712,88,178
43,712,89,4
43,713,77,3
43,713,78,4
43,713,79,8
43,713,80,6
43,713,81,13
43,713,82,184
43,713,83,197
43,713,84,169
43,713,85,163
43,713,86,81
43,713,87,15
43,713,88,188
43,713,89,142
43,714,76,4
43,714,77,4
43,714,78,33
43,714,79,6
43,714,80,11
43,714,81,32
43,714,82,195
43,714,83,135
43,714,84,191
43,714,85,195
43,714,86,173
43,714,87,14
43,714,88,14
43,715,79,234
43,715,80,142
43,715,81,226
43,715,82,182
43,715,83,4
43,715,84,142
43,715,85,82
43,715,86,8
43,715,87,12
43,715,88,193
43,716,77,31
43,716,78,10
43,716,79,83
43,716,80,76
43,716,81,182
43,716,82,10
43,716,83,5
43,716,84,40
43,716,85,221
43,716,86,135
43,716,87,15
43,717,76,6
43,717,77,40
43,717,78,191
43,717,79,152
43,717,80,172
43,717,81,64
43,717,82,158
43,717,83,193
43,717,84,115
43,717,85,7
43,717,86,7
43,717,87,4
43,718,81,2
43,718,82,5
43,718,83,5
43,718,84,7
43,718,85,13
43,718,86,161
43,719,77,10
43,719,78,187
43,719,79,174
43,719,80,168
43,719,81,126
43,719,82,12
43,719,83,188
43,719,84,122
43,719,85,114
43,719,86,3
43,720,74,3
43,720,75,37
43,720,76,4
43,720,78,4
43,720,79,5
43,720,80,12
43,720,81,6
43,720,82,4
43,720,83,5
43,720,84,5
43,720,85,5
43,721,75,5
43,721,76,7
43,721,77,4
43,721,78,5
43,721,79,38
43,721,80,34
43,721,81,12
43,721,82,169
43,721,83,185
43,721,84,125
43,722,73,3
43,722,74,6
43,722,75,39
43,722,76,39
43,722,77,178
43,722,78,13
43,722,81,2
43,722,82,4
43,722,83,4
43,723,78,6
43,723,79,38
43,723,80,31
43,723,81,108
43,723,82,184
43,723,83,82
43,724,73,4
43,724,74,36
43,724,75,36
43,724,76,6
43,724,78,179
43,724,79,112
43,724,80,9
43,724,81,13
43,724,82,6
43,724,83,5
43,725,76,7
43,725,77,95
43,725,78,198
43,725,79,191
43,725,80,193
43,725,81,190
43,725,82,4
43,726,77,3
43,726,78,4
43,726,79,4
43,726,80,12
43,726,81,190
43,726,82,39
43,727,74,12
43,727,75,68
43,727,76,190
43,727,77,193
43,727,78,196
43,727,79,35
43,727,80,186
43,727,81,5
43,728,75,205
43,728,76,194
43,728,77,193
43,728,78,37
43,728,79,49
43,728,80,115
43,729,75,5
43,729,76,4
43,729,79,4
43,730,78,5
43,730,79,5
43,731,74,5
43,731,75,9
43,731,76,21
43,731,77,38
43,731,78,190
43,731,79,5
43,732,74,23
43,732,75,198
43,732,76,187
43,732,77,199
43,732,78,199
43,733,75,5
43,733,76,35
43,733,77,23
43,734,74,4
43,734,75,36
43,734,76,39
43,734,77,6
43,735,74,4
43,735,75,34
43,735,76,38
43,736,75,32
43,736,76,21
44,689,88,4
44,689,89,6
44,690,87,5
44,690,88,5
44,690,89,6
44,690,90,4
44,691,86,5
44,691,87,5
44,691,88,5
44,691,89,16
44,691,90,35
44,691,91,14
44,692,86,3
44,692,87,5
44,692,88,6
44,692,89,35
44,692,90,179
44,692,91,8
44,693,87,5
44,693,88,3
44,693,89,40
44,693,90,189
44,693,91,6
44,694,88,34
44,694,89,31
44,694,90,5
44,694,91,3
44,695,86,4
44,695,88,40
44,695,89,191
44,695,90,8
44,696,85,4
44,696,86,6
44,696,87,6
44,696,88,8
44,696,89,171
44,696,90,5
44,696,91,6
44,697,84,5
44,697,85,6
44,697,86,7
44,697,87,35
44,697,88,32
44,697,89,136
44,697,90,11
44,698,85,5
44,698,86,188
44,698,87,192
44,698,88,200
44,698,89,196
44,698,90,132
44,699,86,33
44,699,87,122
44,699,88,198
44,699,89,107
44,699,90,6
44,700,82,4
44,700,85,22
44,700,86,35
44,700,87,176
44,700,88,14
44,700,89,177
44,700,90,112
44,701,82,35
44,701,83,12
44,701,84,11
44,701,85,39
44,701,86,125
44,701,87,200
44,701,88,155
44,701,89,3
44,701,90,4
44,702,80,6
44,702,81,42
44,702,82,6
44,702,83,14
44,702,84,22
44,702,85,36
44,702,86,190
44,702,87,177
44,702,88,206
44,702,89,198
44,702,90,188
44,703,80,22
44,703,81,39
44,703,82,5
44,703,83,8
44,703,84,16
44,703,85,41
44,703,86,185
44,703,87,179
44,703,88,200
44,703,89,165
44,703,90,105
44,704,80,39
44,704,81,5
44,704,82,11
44,704,83,170
44,704,84,189
44,704,85,73
44,704,86,164
44,704,87,25
44,704,88,212
44,704,89,126
44,704,90,108
44,704,91,1
44,705,79,5
44,705,80,40
44,705,81,6
44,705,82,23
44,705,83,185
44,705,84,38
44,705,85,161
44,705,86,88
44,705,87,202
44,705,88,208
44,705,89,127
44,705,90,5
44,705,91,3
44,706,79,41
44,706,80,40
44,706,81,10
44,706,82,187
44,706,83,82
44,706,84,192
44,706,85,198
44,706,86,12
44,706,87,9
44,706,88,26
44,706,89,147
44,706,90,204
44,706,91,157
44,707,79,1
44,707,80,5
44,707,81,11
44,707,82,9
44,707,83,176
44,707,84,152
44,707,85,156
44,707,86,15
44,707,87,119
44,707,88,138
44,707,89,161
44,707,90,5
44,707,91,6
44,708,79,40
44,708,80,5
44,708,81,9
44,708,82,41
44,708,83,158
44,708,84,160
44,708,85,177
44,708,86,205
44,708,87,198
44,708,88,69
44,708,89,10
44,708,90,4
44,708,91,6
44,709,79,8
44,709,80,6
44,709,81,11
44,709,82,94
44,709,83,164
44,709,84,189
44,709,85,6
44,709,86,6
44,709,87,4
44,709,88,3
44,709,89,196
44,709,90,63
44,709,91,4
44,710,77,2
44,710,79,6
44,710,80,187
44,710,81,205
44,710,82,160
44,710,83,197
44,710,84,183
44,710,85,179
44,710,86,62
44,710,87,141
44,710,88,123
44,710,89,5
44,710,90,7
44,710,91,11
44,711,79,5
44,711,80,7
44,711,81,24
44,711,82,71
44,711,83,177
44,711,84,14
44,711,85,202
44,711,86,6
44,711,87,14
44,711,88,154
44,711,89,165
44,711,90,8
44,711,91,32
44,712,77,3
44,712,78,6
44,712,79,6
44,712,80,8
44,712,81,39
44,712,82,171
44,712,83,82
44,712,84,28
44,712,85,193
44,712,86,128
44,712,87,230
44,712,88,188
44,712,89,5
44,712,90,4
44,713,77,3
44,713,78,9
44,713,79,74
44,713,81,36
44,713,82,194
44,713,83,23
44,713,84,194
44,713,85,47
44,713,86,186
44,713,87,228
44,713,88,94
44,713,89,5
44,713,90,6
44,713,91,5
44,714,77,5
44,714,78,112
44,714,79,107
44,714,80,176
44,714,81,190
44,714,82,157
44,714,83,125
44,714,84,147
44,714,85,6
44,714,86,5
44,714,87,186
44,714,88,6
44,714,89,6
44,714,90,6
44,715,79,2
44,715,80,39
44,715,81,34
44,715,82,13
44,715,83,5
44,715,84,10
44,715,85,14
44,715,86,163
44,715,87,191
44,715,88,203
44,715,89,4
44,716,79,7
44,716,80,36
44,716,81,23
44,716,82,158
44,716,83,73
44,716,84,13
44,716,85,161
44,716,86,193
44,716,87,200
44,716,88,28
44,716,89,4
44,717,77,35
44,717,78,237
44,717,79,25
44,717,80,181
44,717,81,111
44,717,82,197
44,717,83,184
44,717,84,10
44,717,85,185
44,717,86,180
44,717,87,199
44,717,88,12
44,717,89,12
44,718,78,9
44,718,79,84
44,718,80,185
44,718,81,62
44,718,82,183
44,718,83,9
44,718,84,13
44,718,85,3
44,718,86,188
44,718,87,6
44,719,77,3
44,719,78,6
44,719,79,37
44,719,80,21
44,719,81,180
44,719,82,120
44,719,83,166
44,719,84,213
44,719,85,189
44,719,86,198
44,719,87,7
44,720,76,5
44,720,78,4
44,720,79,34
44,720,80,9
44,720,81,14
44,720,82,194
44,720,83,181
44,720,84,5
44,720,85,5
44,720,86,4
44,721,75,4
44,721,76,20
44,721,77,171
44,721,78,36
44,721,79,35
44,721,80,109
44,721,81,142
44,721,82,159
44,721,83,217
44,721,84,4
44,721,85,6
44,721,86,6
44,722,75,8
44,722,76,15
44,722,77,198
44,722,78,192
44,722,79,4
44,722,80,12
44,722,81,183
44,722,82,180
44,722,83,103
44,722,84,4
44,722,85,3
44,723,75,14
44,723,76,203
44,723,77,191
44,723,78,176
44,723,79,57
44,723,80,157
44,723,81,132
44,723,82,35
44,723,83,4
44,723,84,5
44,723,85,4
44,724,75,50
44,724,76,191
44,724,77,160
44,724,78,32
44,724,79,9
44,724,80,133
44,724,81,164
44,724,82,72
44,724,83,77
44,724,84,16
44,725,75,5
44,725,76,172
44,725,77,195
44,725,78,196
44,725,79,4
44,725,80,199
44,725,81,182
44,725,82,2
44,726,76,5
44,726,77,36
44,726,78,36
44,726,79,5
44,726,80,9
44,726,81,136
44,726,82,3
44,727,75,4
44,727,76,9
44,727,77,40
44,727,78,4
44,727,79,5
44,727,80,7
44,727,81,13
44,727,82,171
44,728,75,181
44,728,76,68
44,728,77,66
44,728,78,8
44,728,79,79
44,728,80,108
44,728,81,4
44,728,82,3
44,729,75,6
44,729,76,36
44,729,77,39
44,729,78,119
44,729,79,130
44,729,80,102
44,729,81,4
44,730,78,5
44,730,79,5
44,730,80,14
44,730,81,9
44,731,75,4
44,731,76,36
44,731,77,4
44,731,78,5
44,731,79,5
44,731,80,4
44,732,75,8
44,732,76,187
44,732,77,150
44,732,78,189
44,732,79,5
44,732,80,3
44,733,75,2
44,733,76,25
44,733,77,8
44,733,78,10
44,734,75,4
44,734,76,33
44,734,77,72
44,734,78,176
44,734,79,5
44,735,76,89
44,735,77,131
44,735,78,72
44,736,75,6
44,736,76,155
44,736,77,101
45,689,88,6
45,689,89,4
45,690,87,5
45,690,88,6
45,690,89,43
45,690,90,134
45,690,91,59
45,691,86,4
45,691,87,5
45,691,88,11
45,691,89,27
45,691,90,114
45,691,91,49
45,691,92,5
45,692,86,5
45,692,87,9
45,692,88,28
45,692,89,41
45,692,90,177
45,692,91,201
45,692,92,147
45,693,85,3
45,693,86,5
45,693,87,17
45,693,88,36
45,693,89,8
45,693,90,177
45,693,91,13
45,693,92,132
45,694,85,3
45,694,86,6
45,694,87,4
45,694,88,4
45,694,89,5
45,694,90,10
45,694,91,62
45,694,92,136
45,695,86,5
45,695,87,36
45,695,88,28
45,695,89,180
45,695,90,19
45,695,91,125
45,695,92,96
45,696,82,4
45,696,83,5
45,696,84,5
45,696,85,6
45,696,86,7
45,696,87,38
45,696,88,5
45,696,89,5
45,696,90,9
45,696,91,14
45,696,92,22
45,697,82,37
45,697,83,20
45,697,84,5
45,697,85,7
45,697,86,36
45,697,87,62
45,697,88,189
45,697,89,94
45,697,90,194
45,697,91,132
45,697,92,6
45,698,82,36
45,698,83,7
45,698,84,6
45,698,85,9
45,698,86,34
45,698,87,89
45,698,88,109
45,698,89,176
45,698,90,179
45,698,91,131
45,698,92,5
45,699,84,5
45,699,85,36
45,699,86,34
45,699,87,185
45,699,88,191
45,699,89,10
45,699,90,165
45,699,91,164
45,700,82,5
45,700,83,7
45,700,85,32
45,700,86,5
45,700,87,98
45,700,88,67
45,700,89,195
45,700,90,131
45,700,91,4
45,701,79,3
45,701,80,36
45,701,81,11
45,701,82,4
45,701,83,16
45,701,84,64
45,701,85,71
45,701,86,198
45,701,87,190
45,701,88,179
45,701,89,194
45,701,90,4
45,701,91,5
45,702,80,39
45,702,82,6
45,702,83,14
45,702,84,193
45,702,85,176
45,702,86,173
45,702,87,6
45,702,88,197
45,702,89,88
45,702,90,5
45,702,91,5
45,703,79,5
45,703,80,45
45,703,81,15
45,703,82,11
45,703,83,69
45,703,84,182
45,703,85,201
45,703,86,188
45,703,87,4
45,703,88,223
45,703,89,144
45,703,90,4
45,703,91,5
45,703,92,3
45,704,82,12
45,704,83,43
45,704,84,190
45,704,85,195
45,704,86,150
45,704,87,176
45,704,88,200
45,704,89,39
45,704,90,181
45,704,91,2
45,705,79,39
45,705,80,14
45,705,81,11
45,705,82,149
45,705,83,155
45,705,84,187
45,705,85,6
45,705,86,6
45,705,87,194
45,705,88,145
45,705,89,140
45,705,90,5
45,705,91,5
45,705,92,5
45,706,79,2
45,706,80,5
45,706,81,6
45,706,82,158
45,706,83,194
45,706,84,201
45,706,85,14
45,706,86,5
45,706,87,10
45,706,88,56
45,706,89,197
45,706,90,194
45,706,91,5
45,706,92,2
45,707,80,5
45,707,81,12
45,707,82,159
45,707,83,172
45,707,84,197
45,707,85,185
45,707,86,228
45,707,87,131
45,707,88,231
45,707,89,191
45,707,90,4
45,707,91,6
45,707,92,5
45,708,78,40
45,708,79,33
45,708,80,6
45,708,81,28
45,708,82,157
45,708,83,101
45,708,84,128
45,708,85,204
45,708,86,175
45,708,87,8
45,708,88,13
45,708,89,144
45,708,90,5
45,708,91,5
45,708,92,12
45,709,77,39
45,709,78,37
45,709,79,5
45,709,80,8
45,709,81,149
45,709,82,150
45,709,83,197
45,709,84,163
45,709,85,186
45,709,86,15
45,709,87,26
45,709,88,192
45,709,89,183
45,709,90,6
45,709,91,8
45,709,92,7
45,710,77,8
45,710,78,3
45,710,79,5
45,710,80,7
45,710,81,32
45,710,82,186
45,710,83,186
45,710,84,170
45,710,85,12
45,710,86,60
45,710,87,205
45,710,88,5
45,710,89,4
45,710,90,7
45,710,91,162
45,710,92,5
45,711,76,7
45,711,77,43
45,711,78,7
45,711,80,9
45,711,81,171
45,711,82,194
45,711,83,76
45,711,84,189
45,711,85,189
45,711,86,6
45,711,87,16
45,711,88,197
45,711,89,49
45,711,90,10
45,711,91,154
45,711,92,4
45,712,78,4
45,712,79,10
45,712,80,14
45,712,81,202
45,712,82,184
45,712,83,46
45,712,84,189
45,712,85,100
45,712,86,185
45,712,87,183
45,712,88,197
45,712,89,5
45,712,90,167
45,712,91,155
45,712,92,13
45,713,79,128
45,713,80,128
45,713,81,11
45,713,82,8
45,713,83,181
45,713,84,194
45,713,85,135
45,713,86,124
45,713,87,5
45,713,88,4
45,713,89,5
45,713,90,7
45,713,91,183
45,713,92,164
45,714,79,17
45,714,80,182
45,714,81,30
45,714,82,9
45,714,83,9
45,714,84,123
45,714,85,133
45,714,86,32
45,714,87,5
45,714,88,7
45,714,89,7
45,714,90,9
45,714,91,6
45,715,79,33
45,715,80,193
45,715,81,5
45,715,82,6
45,715,83,10
45,715,84,116
45,715,85,217
45,715,86,194
45,715,87,182
45,715,88,5
45,715,89,7
45,715,90,32
45,715,91,187
45,716,79,37
45,716,80,159
45,716,81,14
45,716,82,195
45,716,83,31
45,716,84,4
45,716,85,3
45,716,86,15
45,716,87,5
45,716,88,6
45,716,89,5
45,716,90,4
45,717,79,4
45,717,80,37
45,717,81,5
45,717,82,7
45,717,83,96
45,717,84,137
45,717,85,209
45,717,86,188
45,717,87,195
45,717,88,23
45,717,89,181
45,717,90,6
