"Nicholas Rescher","Lorenz Bruno Puntel"
"Stilpo","Crates of Thebes"
"Stilpo","Zeno of Citium"
"Stilpo","Asclepiades of Phlius"
"Stilpo","Nicarete of Megara"
"Stilpo","Menedemus"
"Étienne Souriau","Bruno Latour"
"Étienne Souriau","Isabelle Stengers"
"Muhammad Tahir","Allama Muhammad Idrees Dahiri"
"Muhammad Tahir","Syed Ismaeel Shah"
"Roy Johnston","Sinn Féin"
"Roy Johnston","Tomás Mac Giolla"
"Eugène Minkowski","Maurice Merleau-Ponty"
"Eugène Minkowski","R. D. Laing"
"Gordon Clark","Edward John Carnell"
"Gordon Clark","John Gerstner"
"Gordon Clark","Robert L. Reymond"
"Gordon Clark","Carl F. H. Henry"
"Gordon Clark","Vincent Cheung"
"Morris Raphael Cohen","Sidney Hook"
"Susan Haack","Luciano Floridi"
"Susan Haack","John Zeis"
"Hazrat Babajan","Meher Baba"
"Muhsin al-Hakim","Abdul Aziz al-Hakim"
"Muhsin al-Hakim","Grand Ayatollah Muhammad Hussain Najafi"
"Louis Lavelle","Jean Guitton"
"Louis Lavelle","Paul Ricœur"
"Louis Lavelle","Jacques de Bourbon-Busset"
"Louis Lavelle","Jean-Louis Chrétien"
"Louis Lavelle","Michel Adam"
"Cheng Yi","Zhu Xi"
"Edwin Arthur Burtt","Alexandre Koyré"
"Jacques Rancière","Simon Critchley"
"Jacques Rancière","Todd May"
"Jacques Rancière","Levi Bryant"
"Jacques Rancière","Slavoj Žižek"
"Jacques Rancière","Ernesto Laclau"
"Jacques Rancière","Kristin Ross"
"Jacques Rancière","Bernard Aspe"
"Michel Bréal","Georges Dumézil"
"Anselm of Canterbury Anselm of Canterbury 1","Thomas Aquinas"
"Anselm of Canterbury Anselm of Canterbury 1","Bonaventure"
"Anselm of Canterbury Anselm of Canterbury 1","Georg Wilhelm Friedrich Hegel"
"Anselm of Canterbury Anselm of Canterbury 1","Gottfried Wilhelm Leibniz"
"Eric Voegelin","Russell Kirk"
"Eric Voegelin","William F. Buckley, Jr."
"Eric Voegelin","Charles R. Embry"
"Eric Voegelin","Tom Flanagan"
"Eric Voegelin","Leo Strauss"
"Eric Voegelin","Olavo de Carvalho"
"Eric Voegelin","Ellis Sandoz"
"Eric Voegelin","Gerhard Niemeyer"
"Eric Voegelin","Mendo Castro Henriques"
"Ernest Nagel","Murray Rothbard"
"Ernest Nagel","Douglas Hofstadter"
"Ernest Nagel","Mario Bunge"
"Ernest Nagel","Patrick Suppes"
"Félix Ravaisson-Mollien","Maurice Merleau-Ponty"
"Félix Ravaisson-Mollien","Pierre Hadot"
"Félix Ravaisson-Mollien","Louis Lavelle"
"Félix Ravaisson-Mollien","Henri Bergson"
"Félix Ravaisson-Mollien","Martin Heidegger"
"Félix Ravaisson-Mollien","Paul Ricœur"
"Félix Ravaisson-Mollien","François Laruelle"
"Félix Ravaisson-Mollien","Dominique Janicaud"
"Hermann Lotze","William James"
"Hermann Lotze","Bertrand Russell"
"Hermann Lotze","Edmund Husserl"
"Hermann Lotze","Gottlob Frege"
"Hermann Lotze","Wilhelm Windelband"
"Hermann Lotze","George Trumbull Ladd"
"Hermann Lotze","Josiah Royce"
"Hermann Lotze","Thomas Hill Green"
"Hermann Lotze","Borden Parker Bowne"
"Jacques-Alain Miller","Slavoj Žižek"
"Jacques-Alain Miller","Éric Laurent"
"Ahmad Sirhindi","Abdulhakim Arvasi"
"Ahmad Sirhindi","Mirza Mazhar Jan-e-Janaan"
"Ahmad Sirhindi","Sufism"
"Ahmad Sirhindi","Khâlid-i Baghdâdî"
"Ahmad Sirhindi","Fiqh"
"Ahmad Sirhindi","Islamic philosophy"
"Ahmad Sirhindi","Muhammad Iqbal"
"Benedetto Croce","José Carlos Mariátegui"
"Benedetto Croce","Giovanni Gentile"
"Benedetto Croce","R. G. Collingwood"
"Benedetto Croce","Antonio Gramsci"
"Hamid Raza Khan","Akhtar Raza Khan"
"Hamid Raza Khan","Maulana Ibrahim Raza Khan"
"Israr Ahmed","Sultan Bashiruddin Mahmood"
"Mirza Mazhar Jan-e-Janaan","Shah Waliullah"
"Mirza Mazhar Jan-e-Janaan","Qadi Thanaullah Panipati"
"Mirza Mazhar Jan-e-Janaan","Shah Ghulam Ali Dehlavi"
"Mirza Mazhar Jan-e-Janaan","Ibn Abidin"
"Pierre Bourdieu","Michel de Certeau"
"Ramón Xirau","Octavio Paz"
"Sayyad Laal Shah Hamdani","Fazal Ali Qureshi"
"Shibli Nomani","Abul Kalam Azad"
"Shibli Nomani","Hamiduddin Farahi"
"Shibli Nomani","Amin Ahsan Islahi"
"Shibli Nomani","Javed Ahmad Ghamidi"
"Shibli Nomani","Mahatma Gandhi"
"Shibli Nomani","Sajjad Ahmad Yeldram"
"Shibli Nomani","Sulaiman Nadvi"
"Étienne de La Boétie","Murray Rothbard"
"Étienne de La Boétie","Lew Rockwell"
"Étienne de La Boétie","Saul Newman"
"Étienne de La Boétie","Rudolf Rocker"
"Étienne de La Boétie","Raoul Vaneigem"
"Antonio Labriola","Benedetto Croce"
"Antonio Labriola","Antonio Gramsci"
"Antonio Labriola","Amadeo Bordiga"
"Antun Saadeh","Hafez al-Assad"
"Antun Saadeh","Michel Aflaq"
"Gianni Vattimo","Stefan Lorenz Sorgner"
"Gianni Vattimo","Richard Rorty"
"Gianni Vattimo","Lorenzo Ferrero"
"Gianni Vattimo","Gavin Hyman"
"Gianni Vattimo","Mario Kopić"
"Gianni Vattimo","Teresa Oñate"
"Gianni Vattimo","Víctor Samuel Rivera"
"Miura Baien","Hoashi Banri"
"Richard Thomas Alexander","Agnes Snyder"
"Richard Thomas Alexander","Peter Sammartino"
"Edward Abramowski","Augustyn Wróblewski"
"Franz Bopp","Michel Bréal"
"Franz Bopp","Max Müller"
"Georges Dumézil","Michel Foucault"
"Georges Dumézil","Pierre Vidal-Naquet"
"Giovanni Pico della Mirandola","John Colet"
"Giovanni Pico della Mirandola","Desiderius Erasmus"
"Giovanni Pico della Mirandola","Thomas More"
"Hans-Georg Gadamer","Richard Rorty"
"Johann Gottfried Herder","Ľudovít Štúr"
"Johann Gottfried Herder","Georg Wilhelm Friedrich Hegel"
"Johann Gottfried Herder","Johann Wolfgang von Goethe"
"Marshall McLuhan","Abbie Hoffman"
"Marshall McLuhan","Wired"
"Marshall McLuhan","Neil Postman"
"Marshall McLuhan","Paul Levinson"
"Marshall McLuhan","William Irwin Thompson"
"Marshall McLuhan","Camille Paglia"
"Marshall McLuhan","Jean Baudrillard"
"Marshall McLuhan","Douglas Rushkoff"
"Marshall McLuhan","Walter J. Ong"
"Marshall McLuhan","Décio Pignatari"
"Marshall McLuhan","B. W. Powe"
"Marshall McLuhan","Terence McKenna"
"Marshall McLuhan","Douglas Coupland"
"Marshall McLuhan","Norbert Bolz"
"Marshall McLuhan","Timothy Leary"
"Simone de Beauvoir","Betty Friedan"
"Simone de Beauvoir","Adrienne Rich"
"Simone de Beauvoir","Camille Paglia"
"Simone de Beauvoir","Germaine Greer"
"Simone de Beauvoir","Albert Camus"
"Simone de Beauvoir","Jean-Paul Sartre"
"Simone de Beauvoir","Judith Butler"
"Simone de Beauvoir","Sarah Hoagland"
"Simone de Beauvoir","Grace Ji-Sun Kim"
"Wilhelm von Humboldt","August Schleicher"
"Wilhelm von Humboldt","Valentin Voloshinov"
"Wilhelm von Humboldt","Alexander Potebnja"
"Étienne Bonnot de Condillac","Claude Adrien Helvétius"
"Étienne Bonnot de Condillac","Victor Cousin"
"Abu Zayd al-Balkhi","Al-Muqaddasi"
"Abu Zayd al-Balkhi","Avicenna"
"Abu Zayd al-Balkhi","Ibn Hawqal"
"Abu Zayd al-Balkhi","Muhammad ibn Zakariya al-Razi"
"Abu Zayd al-Balkhi","Joseph Wolpe"
"Abu Zayd al-Balkhi","Al-Istakhri"
"Adam Weishaupt","Percy Bysshe Shelley"
"Aenesidemus","Sextus Empiricus"
"Al-Jahiz","Abū Rayḥān al-Bīrūnī"
"Al-Jahiz","Ebn Meskavayh"
"Al-Jahiz","Ibn Tufail"
"Al-Jahiz","Ibn Maḍāʾ"
"Al-Kindi","Abu Ma'shar al-Balkhi"
"Al-Kindi","Abu Zayd al-Balkhi"
"Al-Kindi","Isaac Israeli ben Solomon"
"Al-Kindi","Robert Grosseteste"
"Al-Kindi","Ahmad ibn al-Tayyib al-Sarakhsi"
"Al-Kindi","Ebn Meskavayh"
"Alexander Herzen","Che Guevara"
"Alexander Herzen","Isaiah Berlin"
"Alexander Herzen","Leon Trotsky"
"Alexander Herzen","Jean-Paul Sartre"
"Alexander Herzen","Peter Kropotkin"
"Alexander Herzen","Vladimir Lenin"
"Alexander Herzen","Mao Zedong"
"Alexander Herzen","Frankfurt School"
"Alexandre Koyré","Paul Feyerabend"
"Alexandre Koyré","Thomas Kuhn"
"Alexandre Koyré","Abdel Rahman Badawi"
"Alexandre Koyré","Alexandre Kojève"
"Allan Bloom","Alan Keyes"
"Allan Bloom","Francis Fukuyama"
"Allan Bloom","Thomas Pangle"
"Allan Bloom","Harvey Mansfield"
"Asclepiodotus of Alexandria","Damascius"
"Averroes","Maimonides"
"Averroes","Thomas Aquinas"
"Averroes","Boetius of Dacia"
"Averroes","Siger of Brabant"
"Bernard Bolzano","Carl Stumpf"
"Bernard Bolzano","Edmund Husserl"
"Bernard Bolzano","Gottlob Frege"
"Bernard Bolzano","Kevin Mulligan"
"Bernard Gert","Walter Sinnott-Armstrong"
"Bernard Gert","Joshua Gert"
"Boethius","Peter Abelard"
"Boethius","Thomas Aquinas"
"Boethius","Albertus Magnus"
"Boethius","Dante Alighieri"
"Boethius","Medieval philosophy"
"Carl Stumpf","Kurt Lewin"
"Carl Stumpf","Kurt Koffka"
"Carl Stumpf","Wolfgang Köhler"
"Cesare Cremonini","Libertine"
"Cesare Cremonini","Gabriel Naudé"
"Cesare Cremonini","Theophilos Corydalleus"
"Desiderius Erasmus","Damião de Góis"
"Desiderius Erasmus","Martin Luther"
"Desiderius Erasmus","Thomas More"
"Desiderius Erasmus","Wolfgang Capito"
"Desiderius Erasmus","William Tyndale"
"Desiderius Erasmus","Jacob Milich"
"Duns Scotus","Gilles Deleuze"
"Duns Scotus","Pope Sixtus IV"
"Duns Scotus","Charles Sanders Peirce"
"Duns Scotus","Muiris Ó Fithcheallaigh"
"Duns Scotus","Gottfried Wilhelm Leibniz"
"Duns Scotus","Martin Luther"
"Duns Scotus","Martin Heidegger"
"Duns Scotus","Pope Alexander VI"
"Duns Scotus","William of Ockham"
"Duns Scotus","René Descartes"
"Duns Scotus","Olavo de Carvalho"
"Duns Scotus","Antonius Andreas"
"Edward Said","John Esposito"
"Edward Said","Gayatri Chakravorty Spivak"
"Edward Said","Robert Fisk"
"Edward Said","Rashid Khalidi"
"Edward Said","Mahmood Mamdani"
"Edward Said","Christopher Hitchens"
"Edward Said","Derek Gregory"
"Edward Said","Homi K. Bhabha"
"Edward Said","Partha Chatterjee"
"Edward Said","Joseph Massad"
"Edward Said","Ranajit Guha"
"Edward Said","Grace Ji-Sun Kim"
"Edward Said","Hamid Dabashi"
"Edward Said","John Strawson"
"Edward Said","Nigel Gibson"
"Epicurus","Han Ryner"
"Epicurus","Karl Marx"
"Epicurus","Lucretius"
"Epicurus","Michel Onfray"
"Epicurus","Philodemus"
"Epicurus","Amafinius"
"Epicurus","Jeremy Bentham"
"Epicurus","Hadrian"
"Epicurus","John Stuart Mill"
"Epicurus","Metrodorus of Lampsacus"
"Epicurus","Michel Foucault"
"Epicurus","Pierre Gassendi"
"Epicurus","Thomas Hobbes"
"Epicurus","Thomas Jefferson"
"Epicurus","David Hume"
"Epicurus","Friedrich Nietzsche"
"Epicurus","Immanuel Kant"
"Epicurus","Hermarchus"
"Epicurus","Catius"
"F. H. Bradley","Brand Blanshard"
"F. H. Bradley","Alfred North Whitehead"
"F. H. Bradley","James Edwin Creighton"
"F. H. Bradley","T. S. Eliot"
"F. H. Bradley","Timothy Sprigge"
"F. H. Bradley","Michael Oakeshott"
"F. H. Bradley","R. G. Collingwood"
"Francis Hutcheson","Adam Smith"
"Francis Hutcheson","Jeremy Bentham"
"Francis Hutcheson","David Hume"
"Francis Hutcheson","Joseph Butler"
"Francisco Suárez","Christian Wolff"
"Francisco Suárez","Hugo Grotius"
"Francisco Suárez","Gottfried Wilhelm Leibniz"
"Francisco Suárez","René Descartes"
"Franz Rosenzweig","Nahum Norbert Glatzer"
"Franz Rosenzweig","Emmanuel Lévinas"
"George Berkeley","A. J. Ayer"
"George Berkeley","Arthur Schopenhauer"
"George Berkeley","Ernst Mach"
"George Berkeley","Edmund Burke"
"George Berkeley","John Stuart Mill"
"George Berkeley","Jorge Luis Borges"
"George Berkeley","Samuel Beckett"
"George Berkeley","Thomas Reid"
"George Berkeley","David Hume"
"George Berkeley","Immanuel Kant"
"George Berkeley","Francis Bowen"
"George Berkeley","Borden Parker Bowne"
"African Spir","William James"
"African Spir","Gerardus Heymans"
"African Spir","Leo Tolstoy"
"African Spir","Hans Vaihinger"
"African Spir","Friedrich Nietzsche"
"African Spir","Max Müller"
"African Spir","Piero Martinetti"
"Al-Maʿarri","Turan Dursun"
"Albert Camus","Michel Onfray"
"Albert Camus","Orhan Pamuk"
"Albert Camus","Paul Auster"
"Albert Camus","Richard Wright"
"Albert Camus","Mohsin Hamid"
"Albert Camus","Charles Bukowski"
"Albert Camus","Jacques Monod"
"Albert Camus","Jean-Paul Sartre"
"Albert Camus","Thomas Merton"
"Albert Camus","Huey P. Newton"
"Anaximander","Democritus"
"Anaximander","Pythagoras"
"Anaximander","Anaximenes of Miletus"
"Anaximander","Greek astronomy"
"Antisthenes","Crates of Thebes"
"Antisthenes","Diogenes of Sinope"
"Antisthenes","Stoicism"
"Antisthenes","Cynicism"
"Archytas","Menaechmus"
"Archytas","Eudoxus of Cnidus"
"Henri Bourassa","Ernest Lapointe"
"Henri Bourassa","Lionel Groulx"
"Baruch Spinoza","Michael Hardt"
"Baruch Spinoza","Murray Bookchin"
"Baruch Spinoza","Arthur Schopenhauer"
"Baruch Spinoza","Gilles Deleuze"
"Baruch Spinoza","Karl Marx"
"Baruch Spinoza","Ludwig Wittgenstein"
"Baruch Spinoza","George Santayana"
"Baruch Spinoza","Arne Næss"
"Baruch Spinoza","Jacques Lacan"
"Baruch Spinoza","Abraham Isaac Kook"
"Baruch Spinoza","George Eliot"
"Baruch Spinoza","Albert Einstein"
"Baruch Spinoza","David Ben-Gurion"
"Baruch Spinoza","Erich Fromm"
"Baruch Spinoza","Friedrich Wilhelm Joseph Schelling"
"Baruch Spinoza","Georg Wilhelm Friedrich Hegel"
"Baruch Spinoza","Gottfried Wilhelm Leibniz"
"Baruch Spinoza","Leo Strauss"
"Baruch Spinoza","Jean-Jacques Rousseau"
"Baruch Spinoza","Louis Althusser"
"Baruch Spinoza","Mordecai Kaplan"
"Baruch Spinoza","Samuel Taylor Coleridge"
"Baruch Spinoza","Sigmund Freud"
"Baruch Spinoza","Friedrich Nietzsche"
"Baruch Spinoza","Immanuel Kant"
"Baruch Spinoza","Johann Gottlieb Fichte"
"Baruch Spinoza","Johann Wolfgang von Goethe"
"Baruch Spinoza","Donald Davidson"
"Baruch Spinoza","Antonio Negri"
"Baruch Spinoza","Judith Butler"
"Baruch Spinoza","Novalis"
"Baruch Spinoza","Heidi Ravven"
"Baruch Spinoza","Emmanuel Lévinas"
"Baruch Spinoza","Gabriel Wagner"
"Herbert Spencer","Grant Allen"
"Herbert Spencer","Tokutomi Sohō"
"Herbert Spencer","Émile Durkheim"
"Herbert Spencer","Henry Sidgwick"
"Herbert Spencer","Murray Rothbard"
"Herbert Spencer","Victor Yarros"
"Herbert Spencer","William Graham Sumner"
"Herbert Spencer","Carlos Vaz Ferreira"
"Herbert Spencer","Anton LaVey"
"Herbert Spencer","Auberon Herbert"
"Herbert Spencer","Ayn Rand"
"Herbert Spencer","Charles Darwin"
"Herbert Spencer","Alfred Marshall"
"Herbert Spencer","Henri Bergson"
"Herbert Spencer","Jack London"
"Herbert Spencer","Nikolay Mikhaylovsky"
"Herbert Spencer","Roderick Long"
"Herbert Spencer","Thorstein Veblen"
"Herbert Spencer","Yan Fu"
"Bernard Mandeville","Adam Smith"
"Bernard Mandeville","Friedrich Hayek"
"Bertrand Russell","Ludwig Wittgenstein"
"Hugo Grotius","Emerich de Vattel"
"Hugo Grotius","Giambattista Vico"
"Hugo Grotius","Christian Thomasius"
"Hugo Grotius","Jean-Jacques Rousseau"
"Hugo Grotius","Pierre-Joseph Proudhon"
"Hugo Grotius","Thomas Hobbes"
"Hugo Grotius","Immanuel Kant"
"Hugo Grotius","John Locke"
"Hugo Grotius","Richard Cumberland"
"Hugo Grotius","John Selden"
"Hugo Grotius","Jean Barbeyrac"
"Hugo Grotius","Samuel von Pufendorf"
"Hugo Grotius","Founding Fathers of the United States"
"Hugo Grotius","Cornelius van Bynkershoek"
"Hugo Grotius","Scottish Enlightenment"
"Hypatia","Synesius"
"Bruno Bauer","Karl Marx"
"Bruno Bauer","Friedrich Engels"
"Bruno Bauer","Karl Kautsky"
"Bruno Bauer","Max Stirner"
"Bruno Bauer","Friedrich Nietzsche"
"Ibn Khaldun","Al-Maqrizi"
"Ibn Khaldun","Ibn al-Azraq"
"Charles Fourier","Bob Black"
"Charles Fourier","Karl Marx"
"Charles Fourier","Michel Onfray"
"Charles Fourier","Émile Armand"
"Charles Fourier","Nikolay Chernyshevsky"
"Charles Fourier","Peter Kropotkin"
"Charles Fourier","Pierre-Joseph Proudhon"
"Charles Fourier","Paul Goodman"
"Charles Fourier","Stephen Pearl Andrews"
"Charles Fourier","Joseph Déjacque"
"Charles Fourier","David Harvey"
"Charles Fourier","Victor Prosper Considerant"
"Charles Fourier","Peter Lamborn Wilson"
"Charles Fourier","André Breton"
"Charles Fourier","Raoul Vaneigem"
"Claude Lévi-Strauss","Michel Foucault"
"Jean Cavaillès","Jules Vuillemin"
"Jean Cavaillès","Georges Canguilhem"
"Jean Cavaillès","Gilles-Gaston Granger"
"Jean Cavaillès","Gaston Bachelard"
"Jean Cavaillès","Jacques Bouveresse"
"Jean Cavaillès","Jean-Toussaint Desanti"
"Jean Cavaillès","Jean Gosset"
"Diogenes of Sinope","Han Ryner"
"Diogenes of Sinope","Crates of Thebes"
"Diogenes of Sinope","Michel Onfray"
"Diogenes of Sinope","Stoicism"
"Diogenes of Sinope","Wolfi Landstreicher"
"Diogenes of Sinope","Cynicism"
"Jeremy Bentham","John Stuart Mill"
"Edmund Husserl","Bernard Stiegler"
"Edmund Husserl","Hans Jonas"
"Edmund Husserl","Hans Köchler"
"Edmund Husserl","Jean-Luc Marion"
"Edmund Husserl","Leszek Kołakowski"
"Edmund Husserl","Gabriel Marcel"
"Edmund Husserl","Maurice Merleau-Ponty"
"Edmund Husserl","Theodor W. Adorno"
"Edmund Husserl","Dietrich von Hildebrand"
"Edmund Husserl","Marvin Farber"
"Edmund Husserl","Eugène Minkowski"
"Edmund Husserl","Ludwig Binswanger"
"Edmund Husserl","Francisco Varela"
"Edmund Husserl","Alexandre Koyré"
"Edmund Husserl","Albert Camus"
"Edmund Husserl","Hannah Arendt"
"Edmund Husserl","Herbert Marcuse"
"Edmund Husserl","Jean-Paul Sartre"
"Edmund Husserl","José Ortega y Gasset"
"Edmund Husserl","Kurt Gödel"
"Edmund Husserl","Max Scheler"
"Edmund Husserl","Ludwig von Mises"
"Edmund Husserl","Martin Heidegger"
"Edmund Husserl","Milan Kundera"
"Edmund Husserl","Edith Stein"
"Edmund Husserl","Pope John Paul II"
"Edmund Husserl","Rudolf Carnap"
"Edmund Husserl","Shaun Gallagher"
"Edmund Husserl","Jan Patočka"
"Edmund Husserl","Roman Ingarden"
"Edmund Husserl","Hans Blumenberg"
"Edmund Husserl","Hermann Weyl"
"Edmund Husserl","Niklas Luhmann"
"Edmund Husserl","Paul Ricœur"
"Edmund Husserl","Amedeo Giorgi"
"Edmund Husserl","Eugen Fink"
"Edmund Husserl","Ludwig Landgrebe"
"Edmund Husserl","Emmanuel Lévinas"
"Edmund Husserl","Jacques Derrida"
"Edmund Husserl","Adolf Reinach"
"Edmund Husserl","Alfred Schütz"
"Edmund Husserl","Dallas Willard"
"Edmund Husserl","Dan Zahavi"
"Edmund Husserl","Antonio Millán-Puelles"
"Johannes Scotus Eriugena","Thomas Aquinas"
"Johannes Scotus Eriugena","Alain de Lille"
"Johannes Scotus Eriugena","Amalric of Bena"
"Johannes Scotus Eriugena","Honorius Augustodunensis"
"Johannes Scotus Eriugena","Georg Wilhelm Friedrich Hegel"
"Johannes Scotus Eriugena","Hildegard of Bingen"
"Johannes Scotus Eriugena","Nicholas of Cusa"
"Johannes Scotus Eriugena","Peter Damian"
"Johannes Scotus Eriugena","School of Chartres"
"Johannes Scotus Eriugena","Berengar of Tours"
"John Anderson","A. J. Baker"
"John Anderson","John Passmore"
"John Anderson","Eugene Kamenka"
"John Anderson","David Malet Armstrong"
"John Anderson","J. L. Mackie"
"John Anderson","David Stove"
"John Anderson","Hedley Bull"
"John Grinder","Richard Bandler"
"John Grinder","Robert Dilts"
"John Grinder","Stephen Gilligan"
"John Grinder","Milton H. Erickson"
"John Grinder","Brief psychotherapy"
"John Grinder","Kevin Hogan"
"Ferdinand de Saussure","Leonard Bloomfield"
"Ferdinand de Saussure","Maurice Merleau-Ponty"
"Ferdinand de Saussure","John Rupert Firth"
"Ferdinand de Saussure","Jan Mukařovský"
"Ferdinand de Saussure","Prague school"
"Ferdinand de Saussure","Jacques Lacan"
"Ferdinand de Saussure","Claude Lévi-Strauss"
"Ferdinand de Saussure","Louis Althusser"
"Ferdinand de Saussure","Michel Foucault"
"Ferdinand de Saussure","Roland Barthes"
"Ferdinand de Saussure","Roman Jakobson"
"Ferdinand de Saussure","Sebastian Shaumyan"
"Ferdinand de Saussure","William Labov"
"Ferdinand de Saussure","Noam Chomsky"
"Ferdinand de Saussure","Émile Benveniste"
"Ferdinand de Saussure","Jacques Derrida"
"Ferdinand de Saussure","Ernesto Laclau"
"Ferdinand de Saussure","Louis Hjelmslev"
"Ferdinand de Saussure","Roy Harris"
"Friedrich Engels","Che Guevara"
"Friedrich Engels","Guy Debord"
"Friedrich Engels","Leon Trotsky"
"Friedrich Engels","Jean-Paul Sartre"
"Friedrich Engels","Rosa Luxemburg"
"Friedrich Engels","Vladimir Lenin"
"Friedrich Engels","Mao Zedong"
"Friedrich Engels","Antonio Negri"
"Friedrich Engels","Frankfurt School"
"Friedrich Engels","V. Gordon Childe"
"Friedrich Engels","Category"
"Friedrich Wilhelm Joseph Schelling","Søren Kierkegaard"
"Friedrich Wilhelm Joseph Schelling","Charles Sanders Peirce"
"Friedrich Wilhelm Joseph Schelling","Félix Ravaisson-Mollien"
"Friedrich Wilhelm Joseph Schelling","Emil Fackenheim"
"Friedrich Wilhelm Joseph Schelling","Alexandru Hâjdeu"
"Friedrich Wilhelm Joseph Schelling","Georg Wilhelm Friedrich Hegel"
"Friedrich Wilhelm Joseph Schelling","Martin Heidegger"
"Friedrich Wilhelm Joseph Schelling","Paul Tillich"
"Friedrich Wilhelm Joseph Schelling","Samuel Taylor Coleridge"
"Friedrich Wilhelm Joseph Schelling","Karl Christian Friedrich Krause"
"Friedrich Wilhelm Joseph Schelling","Johann Wolfgang von Goethe"
"Friedrich Wilhelm Joseph Schelling","Olavo de Carvalho"
"Friedrich Wilhelm Joseph Schelling","Slavoj Žižek"
"Friedrich Wilhelm Joseph Schelling","Isaac Bernays"
"Friedrich Wilhelm Joseph Schelling","Charles Secrétan"
"Friedrich Wilhelm Joseph Schelling","Victor Cousin"
"Friedrich Wilhelm Joseph Schelling","Iain Hamilton Grant"
"Kendall Walton","Stephen Yablo"
"Kendall Walton","Chris Bateman"
"Georg Wilhelm Friedrich Hegel","George Henry Lewes"
"Georg Wilhelm Friedrich Hegel","J. M. E. McTaggart"
"Georg Wilhelm Friedrich Hegel","Murray Bookchin"
"Georg Wilhelm Friedrich Hegel","Robert B. Pippin"
"Georg Wilhelm Friedrich Hegel","Robert Brandom"
"Georg Wilhelm Friedrich Hegel","Roberto Mangabeira Unger"
"Georg Wilhelm Friedrich Hegel","Gilles Deleuze"
"Georg Wilhelm Friedrich Hegel","Guy Debord"
"Georg Wilhelm Friedrich Hegel","Heinrich Heine"
"Georg Wilhelm Friedrich Hegel","Johann Friedrich Herbart"
"Georg Wilhelm Friedrich Hegel","John Dewey"
"Georg Wilhelm Friedrich Hegel","Karl Marx"
"Georg Wilhelm Friedrich Hegel","Søren Kierkegaard"
"Georg Wilhelm Friedrich Hegel","Theodor W. Adorno"
"Georg Wilhelm Friedrich Hegel","Alain Badiou"
"Georg Wilhelm Friedrich Hegel","Arthur Danto"
"Georg Wilhelm Friedrich Hegel","August Schleicher"
"Georg Wilhelm Friedrich Hegel","Max Horkheimer"
"Georg Wilhelm Friedrich Hegel","Evald Ilyenkov"
"Georg Wilhelm Friedrich Hegel","Walter Kaufmann"
"Georg Wilhelm Friedrich Hegel","Eduard Zeller"
"Georg Wilhelm Friedrich Hegel","Hermann Lotze"
"Georg Wilhelm Friedrich Hegel","Benedetto Croce"
"Georg Wilhelm Friedrich Hegel","John Russon"
"Georg Wilhelm Friedrich Hegel","Gillian Rose"
"Georg Wilhelm Friedrich Hegel","Hans-Georg Gadamer"
"Georg Wilhelm Friedrich Hegel","Jacques Lacan"
"Georg Wilhelm Friedrich Hegel","Alexandre Koyré"
"Georg Wilhelm Friedrich Hegel","Emil Fackenheim"
"Georg Wilhelm Friedrich Hegel","F. H. Bradley"
"Georg Wilhelm Friedrich Hegel","Francis Fukuyama"
"Georg Wilhelm Friedrich Hegel","Franz Rosenzweig"
"Georg Wilhelm Friedrich Hegel","Fyodor Dostoyevsky"
"Georg Wilhelm Friedrich Hegel","Albert Camus"
"Georg Wilhelm Friedrich Hegel","Hans Küng"
"Georg Wilhelm Friedrich Hegel","Bruno Bauer"
"Georg Wilhelm Friedrich Hegel","Claude Lévi-Strauss"
"Georg Wilhelm Friedrich Hegel","Jürgen Moltmann"
"Georg Wilhelm Friedrich Hegel","Karl Barth"
"Georg Wilhelm Friedrich Hegel","Friedrich Engels"
"Georg Wilhelm Friedrich Hegel","Herbert Marcuse"
"Georg Wilhelm Friedrich Hegel","Leo Strauss"
"Georg Wilhelm Friedrich Hegel","Jürgen Habermas"
"Georg Wilhelm Friedrich Hegel","Jean-Paul Sartre"
"Georg Wilhelm Friedrich Hegel","Karl Jaspers"
"Georg Wilhelm Friedrich Hegel","Lev Vygotsky"
"Georg Wilhelm Friedrich Hegel","Max Stirner"
"Georg Wilhelm Friedrich Hegel","Ludwig Feuerbach"
"Georg Wilhelm Friedrich Hegel","Martin Heidegger"
"Georg Wilhelm Friedrich Hegel","Mikhail Bakunin"
"Georg Wilhelm Friedrich Hegel","Peter Singer"
"Georg Wilhelm Friedrich Hegel","Vladimir Lenin"
"Georg Wilhelm Friedrich Hegel","Wolfhart Pannenberg"
"Georg Wilhelm Friedrich Hegel","Friedrich Wilhelm Carové"
"Georg Wilhelm Friedrich Hegel","Kuno Fischer"
"Georg Wilhelm Friedrich Hegel","Friedrich Nietzsche"
"Georg Wilhelm Friedrich Hegel","György Lukács"
"Georg Wilhelm Friedrich Hegel","Ralph Waldo Emerson"
"Georg Wilhelm Friedrich Hegel","Thomas Hill Green"
"Georg Wilhelm Friedrich Hegel","Giovanni Gentile"
"Georg Wilhelm Friedrich Hegel","Judith Butler"
"Georg Wilhelm Friedrich Hegel","Wilhelm Dilthey"
"Georg Wilhelm Friedrich Hegel","John O'Donohue"
"Georg Wilhelm Friedrich Hegel","Johann Eduard Erdmann"
"Georg Wilhelm Friedrich Hegel","Eduard Gans"
