DJI_0274.JPG	53.3419498333333	-6.23701175
DJI_0312.JPG	53.3410703888889	-6.236737
DJI_0262.JPG	53.3421455833333	-6.23722783333333
DJI_0285.JPG	53.3415660555556	-6.23650030555556
DJI_0278.JPG	53.3417828055556	-6.23711863888889
DJI_0307.JPG	53.3411123611111	-6.23743927777778
DJI_0294.JPG	53.3414226944444	-6.23686447222222
DJI_0276.JPG	53.3419695277778	-6.23727508333333
DJI_0269.JPG	53.3418905833333	-6.23630280555556
DJI_0298.JPG	53.3413898611111	-6.23640197222222
DJI_0272.JPG	53.3419281111111	-6.23672688888889
DJI_0266.JPG	53.3420924722222	-6.236603
DJI_0286.JPG	53.3415831944444	-6.23670938888889
DJI_0291.JPG	53.3414539166667	-6.23737241666667
DJI_0265.JPG	53.3420978888889	-6.23667144444444
DJI_0282.JPG	53.3417428333333	-6.23653908333333
DJI_0271.JPG	53.3419174722222	-6.23658322222222
DJI_0283.JPG	53.3417376944444	-6.23646425
DJI_0289.JPG	53.3416136666667	-6.23711761111111
DJI_0301.JPG	53.3412391388889	-6.23671366666667
DJI_0296.JPG	53.341409	-6.23666002777778
DJI_0302.JPG	53.3412502222222	-6.23686413888889
DJI_0264.JPG	53.3421090277778	-6.23680783333333
DJI_0263.JPG	53.3421302222222	-6.23707258333333
DJI_0311.JPG	53.3410749722222	-6.23680533333333
DJI_0303.JPG	53.34126125	-6.23700794444444
DJI_0284.JPG	53.3415533333333	-6.23637241666667
DJI_0309.JPG	53.3410978333333	-6.23715177777778
DJI_0279.JPG	53.3417733611111	-6.23698069444444
DJI_0273.JPG	53.341939	-6.23686930555556
DJI_0280.JPG	53.3417637777778	-6.23683236111111
DJI_0306.JPG	53.3412911388889	-6.23740997222222
DJI_0297.JPG	53.3413992222222	-6.23652425
DJI_0270.JPG	53.3419060555556	-6.23644386111111
DJI_0313.JPG	53.3410602222222	-6.23659472222222
DJI_0268.JPG	53.3420726111111	-6.23633138888889
DJI_0305.JPG	53.3412815555556	-6.23728611111111
DJI_0293.JPG	53.3414373055556	-6.237069
DJI_0292.JPG	53.3414451388889	-6.23720166666667
DJI_0300.JPG	53.3412271944444	-6.23657988888889
DJI_0299.JPG	53.3412110555556	-6.23644338888889
DJI_0310.JPG	53.3410878888889	-6.23700958333333
DJI_0281.JPG	53.3417481666667	-6.23661338888889
DJI_0295.JPG	53.3414183333333	-6.23679619444444
DJI_0267.JPG	53.3420821666667	-6.2364675
DJI_0287.JPG	53.3415931944444	-6.23684652777778
DJI_0288.JPG	53.3416036111111	-6.23698247222222
DJI_0290.JPG	53.3416239722222	-6.2372525
DJI_0277.JPG	53.3417922777778	-6.23730408333333
DJI_0275.JPG	53.3419662777778	-6.23722736111111
DJI_0308.JPG	53.3411060555556	-6.23729
DJI_0304.JPG	53.3412714166667	-6.23715083333333
